lstm_1580311382,1580311382.742, 57.757, 411.884, 0
lstm_1580311382,1580311382.91, 52.457, 412.371, 0
lstm_1580311382,1580311383.061, 54.76, 412.566, 0
lstm_1580311382,1580311383.206, 71.2, 410.893, 0
lstm_1580311382,1580311383.382, 47.421, 405.973, 0
lstm_1580311382,1580311383.549, 75.494, 398.004, 0
lstm_1580311382,1580311383.711, 74.126, 393.773, 0
lstm_1580311382,1580311383.865, 41.126, 391.588, 0
lstm_1580311382,1580311383.999, 48.294, 389.196, 0
lstm_1580311382,1580311384.149, 40.423, 387.02, 0
lstm_1580311382,1580311384.279, 70.255, 384.455, 0
lstm_1580311382,1580311384.415, 32.889, 382.65, 0
lstm_1580311382,1580311384.552, 133.973, 376.983, 0
lstm_1580311382,1580311384.686, 52.319, 374.643, 0
lstm_1580311382,1580311384.836, 34.406, 372.706, 0
lstm_1580311382,1580311384.977, 76.747, 367.342, 0
lstm_1580311382,1580311385.107, 23.324, 365.635, 0
lstm_1580311382,1580311385.239, 33.638, 363.469, 0
lstm_1580311382,1580311385.369, 12.911, 362.216, 0
lstm_1580311382,1580311385.499, 32.022, 360.305, 0
lstm_1580311382,1580311385.622, 111.012, 350.529, 0
lstm_1580311382,1580311385.749, 37.273, 347.899, 0
lstm_1580311382,1580311385.881, 19.113, 345.993, 0
lstm_1580311382,1580311386.007, 28.762, 343.716, 0
lstm_1580311382,1580311386.135, 14.25, 342.072, 0
lstm_1580311382,1580311386.29, 14.499, 340.313, 0
lstm_1580311382,1580311386.418, 16.755, 338.388, 0
lstm_1580311382,1580311386.543, 94.584, 325.368, 0
lstm_1580311382,1580311386.678, 56.065, 309.97, 0
lstm_1580311382,1580311386.818, 13.164, 308.363, 0
lstm_1580311382,1580311386.949, 38.98, 301.652, 0
lstm_1580311382,1580311387.096, 9.553, 300.087, 0
lstm_1580311382,1580311387.22, 16.752, 298.08, 0
lstm_1580311382,1580311387.343, 6.537, 296.742, 0
lstm_1580311382,1580311387.481, 5.489, 296.044, 0
lstm_1580311382,1580311387.615, 100.255, 270.678, 0
lstm_1580311382,1580311387.74, 20.93, 268.905, 0
lstm_1580311382,1580311387.877, 79.751, 259.373, 0
lstm_1580311382,1580311388.028, 79.893, 254.287, 0
lstm_1580311382,1580311388.155, 11.818, 253.309, 0
lstm_1580311382,1580311388.298, 8.544, 253.029, 0
lstm_1580311382,1580311388.434, 80.393, 249.099, 0
lstm_1580311382,1580311388.596, 23.984, 246.989, 0
lstm_1580311382,1580311388.759, 2.496, 246.476, 0
lstm_1580311382,1580311388.938, 48.779, 243.545, 0
lstm_1580311382,1580311389.092, 9.803, 242.74, 0
lstm_1580311382,1580311389.223, 16.202, 241.525, 0
lstm_1580311382,1580311389.36, 12.967, 240.295, 0
lstm_1580311382,1580311389.506, 18.271, 238.949, 0
lstm_1580311382,1580311389.632, 98.791, 228.929, 0
lstm_1580311382,1580311389.763, 15.52, 228.072, 0
lstm_1580311382,1580311389.89, 2.97, 227.76, 0
lstm_1580311382,1580311390.023, 5.991, 227.343, 0
lstm_1580311382,1580311390.156, 1.527, 227.633, 0
lstm_1580311382,1580311390.283, 9.081, 226.785, 0
lstm_1580311382,1580311390.408, 131.237, 220.689, 0
lstm_1580311382,1580311390.559, 4.882, 220.34, 0
lstm_1580311382,1580311390.687, 8.85, 219.304, 0
lstm_1580311382,1580311390.826, 29.753, 217.375, 0
lstm_1580311382,1580311390.952, 11.992, 216.707, 0
lstm_1580311382,1580311391.093, 3.82, 216.339, 0
lstm_1580311382,1580311391.225, 4.836, 215.921, 0
lstm_1580311382,1580311391.352, 4.694, 215.048, 0
lstm_1580311382,1580311391.482, 11.168, 214.483, 0
lstm_1580311382,1580311391.627, 66.963, 212.078, 0
lstm_1580311382,1580311391.762, 3.477, 212.292, 0
lstm_1580311382,1580311391.893, 4.395, 212.367, 0
lstm_1580311382,1580311392.018, 10.606, 211.43, 0
lstm_1580311382,1580311392.16, 65.761, 207.684, 0
lstm_1580311382,1580311392.335, 3.257, 208.094, 0
lstm_1580311382,1580311392.469, 90.303, 205.126, 0
lstm_1580311382,1580311392.597, 10.419, 204.711, 0
lstm_1580311382,1580311392.734, 8.658, 204.505, 0
lstm_1580311382,1580311392.875, 5.895, 204.707, 0
lstm_1580311382,1580311393.012, 72.053, 202.814, 0
lstm_1580311382,1580311393.142, 69.386, 200.869, 0
lstm_1580311382,1580311393.269, 3.101, 201.296, 0
lstm_1580311382,1580311393.399, 5.684, 200.711, 0
lstm_1580311382,1580311393.548, 49.215, 199.248, 0
lstm_1580311382,1580311393.687, 6.046, 199.298, 0
lstm_1580311382,1580311393.814, 45.692, 198.258, 0
lstm_1580311382,1580311393.943, 68.326, 196.879, 0
lstm_1580311382,1580311394.08, 1.293, 196.777, 0
lstm_1580311382,1580311394.215, 3.991, 196.952, 0
lstm_1580311382,1580311394.397, 11.771, 196.369, 0
lstm_1580311382,1580311394.527, 23.496, 194.975, 0
lstm_1580311382,1580311394.66, 0.757, 194.745, 0
lstm_1580311382,1580311394.806, 8.009, 194.428, 0
lstm_1580311382,1580311394.94, 14.723, 193.596, 0
lstm_1580311382,1580311395.067, 65.703, 191.702, 0
lstm_1580311382,1580311395.194, 13.625, 190.869, 0
lstm_1580311382,1580311395.338, 4.166, 190.489, 0
lstm_1580311382,1580311395.474, 63.115, 188.772, 0
lstm_1580311382,1580311395.602, 61.645, 187.598, 0
lstm_1580311382,1580311395.737, 60.427, 186.595, 0
lstm_1580311382,1580311395.871, 57.798, 185.273, 0
lstm_1580311382,1580311395.999, 41.71, 184.476, 0
lstm_1580311382,1580311396.131, 3.921, 184.221, 0
lstm_1580311382,1580311396.262, 8.213, 183.684, 0
lstm_1580311382,1580311396.403, 60.159, 182.719, 0
lstm_1580311382,1580311396.568, 1.488, 182.498, 0
lstm_1580311382,1580311396.717, 5.811, 181.925, 0
lstm_1580311382,1580311396.846, 9.2, 181.275, 0
lstm_1580311382,1580311396.985, 10.605, 180.852, 0
lstm_1580311382,1580311397.116, 2.519, 180.631, 0
lstm_1580311382,1580311397.258, 53.347, 179.529, 0
lstm_1580311382,1580311397.386, 0.519, 179.52, 0
lstm_1580311382,1580311397.517, 2.074, 179.396, 0
lstm_1580311382,1580311397.641, 0.56, 179.594, 0
lstm_1580311382,1580311397.795, 4.413, 179.293, 0
lstm_1580311382,1580311397.927, 58.18, 177.927, 0
lstm_1580311382,1580311398.053, 8.981, 177.106, 0
lstm_1580311382,1580311398.177, 10.212, 176.479, 0
lstm_1580311382,1580311398.308, 3.102, 176.289, 0
lstm_1580311382,1580311398.461, 1.716, 176.166, 0
lstm_1580311382,1580311398.594, 67.933, 174.833, 0
lstm_1580311382,1580311398.743, 9.675, 174.452, 0
lstm_1580311382,1580311398.87, 2.625, 174.35, 0
lstm_1580311382,1580311398.998, 13.745, 173.367, 0
lstm_1580311382,1580311399.119, 3.371, 173.16, 0
lstm_1580311382,1580311399.245, 42.006, 171.696, 0
lstm_1580311382,1580311399.37, 1.165, 171.649, 0
lstm_1580311382,1580311399.566, 4.88, 171.227, 0
lstm_1580311382,1580311399.713, 2.231, 170.979, 0
lstm_1580311382,1580311399.873, 1.137, 170.759, 0
lstm_1580311382,1580311399.999, 8.697, 170.052, 0
lstm_1580311382,1580311400.136, 7.529, 169.356, 0
lstm_1580311382,1580311400.266, 7.923, 168.718, 0
lstm_1580311382,1580311400.406, 1.473, 168.537, 0
lstm_1580311382,1580311400.54, 8.1, 167.918, 0
lstm_1580311382,1580311400.688, 33.015, 167.155, 0
lstm_1580311382,1580311400.839, 0.64, 167.034, 0
lstm_1580311382,1580311400.982, 2.605, 166.709, 0
lstm_1580311382,1580311401.111, 26.568, 165.837, 0
lstm_1580311382,1580311401.239, 7.134, 165.049, 0
lstm_1580311382,1580311401.366, 17.643, 164.354, 0
lstm_1580311382,1580311401.496, 5.042, 163.967, 0
lstm_1580311382,1580311401.625, 40.884, 162.778, 0
lstm_1580311382,1580311401.776, 0.426, 162.769, 0
lstm_1580311382,1580311401.901, 0.381, 162.788, 0
lstm_1580311382,1580311402.028, 0.153, 162.807, 0
lstm_1580311382,1580311402.157, 4.863, 162.302, 0
lstm_1580311382,1580311402.212, 0.025, 162.294, 1
lstm_1580311382,1580311402.389, 1.426, 162.143, 1
lstm_1580311382,1580311402.518, 5.669, 161.461, 1
lstm_1580311382,1580311402.647, 34.447, 160.279, 1
lstm_1580311382,1580311402.79, 7.539, 159.66, 1
lstm_1580311382,1580311402.925, 2.248, 159.32, 1
lstm_1580311382,1580311403.067, 8.601, 158.467, 1
lstm_1580311382,1580311403.198, 7.487, 157.805, 1
lstm_1580311382,1580311403.348, 0.588, 157.716, 1
lstm_1580311382,1580311403.49, 2.164, 157.204, 1
lstm_1580311382,1580311403.62, 40.962, 156.096, 1
lstm_1580311382,1580311403.753, 0.328, 156.163, 1
lstm_1580311382,1580311403.901, 4.975, 155.763, 1
lstm_1580311382,1580311404.029, 2.942, 155.27, 1
lstm_1580311382,1580311404.176, 2.583, 155.007, 1
lstm_1580311382,1580311404.31, 3.148, 154.491, 1
lstm_1580311382,1580311404.448, 1.933, 154.327, 1
lstm_1580311382,1580311404.596, 0.267, 154.26, 1
lstm_1580311382,1580311404.73, 38.354, 153.025, 1
lstm_1580311382,1580311404.883, 72.294, 151.043, 1
lstm_1580311382,1580311405.021, 0.477, 151.027, 1
lstm_1580311382,1580311405.191, 1.469, 150.854, 1
lstm_1580311382,1580311405.323, 4.062, 150.667, 1
lstm_1580311382,1580311405.459, 1.497, 150.524, 1
lstm_1580311382,1580311405.591, 0.456, 150.457, 1
lstm_1580311382,1580311405.724, 0.616, 150.455, 1
lstm_1580311382,1580311405.855, 0.288, 150.46, 1
lstm_1580311382,1580311406.016, 47.201, 149.272, 1
lstm_1580311382,1580311406.161, 1.169, 149.249, 1
lstm_1580311382,1580311406.289, 1.183, 149.14, 1
lstm_1580311382,1580311406.425, 0.512, 149.08, 1
lstm_1580311382,1580311406.569, 0.191, 149.021, 1
lstm_1580311382,1580311406.709, 3.599, 148.792, 1
lstm_1580311382,1580311406.845, 7.145, 148.423, 1
lstm_1580311382,1580311407.007, 0.609, 148.385, 1
lstm_1580311382,1580311407.136, 0.306, 148.444, 1
lstm_1580311382,1580311407.272, 0.365, 148.474, 1
lstm_1580311382,1580311407.403, 7.297, 147.45, 1
lstm_1580311382,1580311407.557, 0.655, 147.332, 1
lstm_1580311382,1580311407.693, 2.261, 146.95, 1
lstm_1580311382,1580311407.831, 53.165, 145.856, 1
lstm_1580311382,1580311407.958, 0.21, 145.862, 1
lstm_1580311382,1580311408.092, 69.271, 144.315, 1
lstm_1580311382,1580311408.223, 67.591, 143.075, 1
lstm_1580311382,1580311408.353, 3.013, 142.855, 1
lstm_1580311382,1580311408.495, 36.884, 142.107, 1
lstm_1580311382,1580311408.634, 0.346, 142.108, 1
lstm_1580311382,1580311408.768, 0.831, 142.091, 1
lstm_1580311382,1580311408.901, 51.853, 141.033, 1
lstm_1580311382,1580311409.03, 2.288, 140.792, 1
lstm_1580311382,1580311409.163, 3.095, 140.636, 1
lstm_1580311382,1580311409.29, 5.649, 140.214, 1
lstm_1580311382,1580311409.436, 0.242, 140.229, 1
lstm_1580311382,1580311409.566, 0.701, 140.266, 1
lstm_1580311382,1580311409.696, 0.644, 140.161, 1
lstm_1580311382,1580311409.829, 0.512, 140.087, 1
lstm_1580311382,1580311409.966, 26.832, 139.426, 1
lstm_1580311382,1580311410.107, 1.381, 139.321, 1
lstm_1580311382,1580311410.248, 0.58, 139.245, 1
lstm_1580311382,1580311410.4, 4.9, 138.922, 1
lstm_1580311382,1580311410.587, 0.516, 138.941, 1
lstm_1580311382,1580311410.715, 31.026, 138.022, 1
lstm_1580311382,1580311410.844, 2.196, 137.825, 1
lstm_1580311382,1580311410.97, 0.313, 137.778, 1
lstm_1580311382,1580311411.113, 11.989, 136.891, 1
lstm_1580311382,1580311411.254, 40.142, 136.104, 1
lstm_1580311382,1580311411.401, 3.265, 135.876, 1
lstm_1580311382,1580311411.533, 2.78, 135.684, 1
lstm_1580311382,1580311411.663, 8.616, 135.234, 1
lstm_1580311382,1580311411.792, 30.479, 134.53, 1
lstm_1580311382,1580311411.923, 2.94, 134.193, 1
lstm_1580311382,1580311412.056, 0.45, 134.089, 1
lstm_1580311382,1580311412.184, 21.285, 133.371, 1
lstm_1580311382,1580311412.31, 37.078, 132.382, 1
lstm_1580311382,1580311412.446, 44.514, 131.488, 1
lstm_1580311382,1580311412.594, 0.361, 131.501, 1
lstm_1580311382,1580311412.734, 38.791, 130.882, 1
lstm_1580311382,1580311412.883, 3.394, 130.665, 1
lstm_1580311382,1580311413.009, 1.236, 130.526, 1
lstm_1580311382,1580311413.135, 23.738, 130.001, 1
lstm_1580311382,1580311413.279, 4.647, 129.718, 1
lstm_1580311382,1580311413.408, 0.255, 129.67, 1
lstm_1580311382,1580311413.544, 0.854, 129.644, 1
lstm_1580311382,1580311413.682, 40.565, 128.95, 1
lstm_1580311382,1580311413.831, 2.466, 128.757, 1
lstm_1580311382,1580311413.979, 1.815, 128.627, 1
lstm_1580311382,1580311414.112, 0.631, 128.527, 1
lstm_1580311382,1580311414.249, 45.861, 127.812, 1
lstm_1580311382,1580311414.376, 39.406, 127.204, 1
lstm_1580311382,1580311414.541, 25.799, 126.633, 1
lstm_1580311382,1580311414.669, 0.319, 126.695, 1
lstm_1580311382,1580311414.824, 34.567, 126.084, 1
lstm_1580311382,1580311414.963, 2.828, 125.922, 1
lstm_1580311382,1580311415.096, 0.353, 125.893, 1
lstm_1580311382,1580311415.236, 0.567, 125.909, 1
lstm_1580311382,1580311415.372, 0.62, 125.959, 1
lstm_1580311382,1580311415.509, 0.281, 125.886, 1
lstm_1580311382,1580311415.669, 0.657, 125.825, 1
lstm_1580311382,1580311415.83, 3.98, 125.465, 1
lstm_1580311382,1580311416.004, 0.407, 125.464, 1
lstm_1580311382,1580311416.133, 0.294, 125.417, 1
lstm_1580311382,1580311416.26, 0.32, 125.424, 1
lstm_1580311382,1580311416.388, 0.829, 125.276, 1
lstm_1580311382,1580311416.515, 39.761, 124.404, 1
lstm_1580311382,1580311416.642, 2.291, 124.229, 1
lstm_1580311382,1580311416.799, 0.66, 124.216, 1
lstm_1580311382,1580311416.933, 0.205, 124.288, 1
lstm_1580311382,1580311417.069, 0.261, 124.229, 1
lstm_1580311382,1580311417.2, 0.289, 124.211, 1
lstm_1580311382,1580311417.344, 0.83, 124.187, 1
lstm_1580311382,1580311417.47, 1.226, 124.004, 1
lstm_1580311382,1580311417.6, 7.752, 123.437, 1
lstm_1580311382,1580311417.777, 0.173, 123.461, 1
lstm_1580311382,1580311417.926, 4.357, 123.093, 1
lstm_1580311382,1580311418.068, 3.012, 122.509, 1
lstm_1580311382,1580311418.204, 1.414, 122.302, 1
lstm_1580311382,1580311418.336, 0.16, 122.298, 1
lstm_1580311382,1580311418.466, 0.152, 122.279, 1
lstm_1580311382,1580311418.595, 70.381, 120.581, 1
lstm_1580311382,1580311418.73, 0.377, 120.623, 1
lstm_1580311382,1580311418.876, 0.29, 120.607, 1
lstm_1580311382,1580311419.006, 0.614, 120.577, 1
lstm_1580311382,1580311419.137, 0.121, 120.584, 1
lstm_1580311382,1580311419.284, 0.778, 120.576, 1
lstm_1580311382,1580311419.427, 0.927, 120.635, 1
lstm_1580311382,1580311419.558, 2.412, 120.315, 1
lstm_1580311382,1580311419.681, 2.835, 119.95, 1
lstm_1580311382,1580311419.812, 0.482, 119.972, 1
lstm_1580311382,1580311419.942, 33.42, 119.157, 1
lstm_1580311382,1580311420.075, 0.251, 119.174, 1
lstm_1580311382,1580311420.238, 0.16, 119.165, 1
lstm_1580311382,1580311420.372, 5.602, 118.812, 1
lstm_1580311382,1580311420.518, 25.222, 118.238, 1
lstm_1580311382,1580311420.646, 23.772, 117.678, 1
lstm_1580311382,1580311420.78, 2.134, 117.401, 1
lstm_1580311382,1580311420.933, 0.204, 117.379, 1
lstm_1580311382,1580311421.115, 0.214, 117.379, 1
lstm_1580311382,1580311421.267, 0.076, 117.376, 1
lstm_1580311382,1580311421.413, 0.431, 117.398, 1
lstm_1580311382,1580311421.542, 26.165, 116.692, 1
lstm_1580311382,1580311421.667, 1.401, 116.556, 1
lstm_1580311382,1580311421.808, 1.849, 116.386, 1
lstm_1580311382,1580311421.861, 0.259, 116.411, 2
lstm_1580311382,1580311422.003, 36.562, 115.607, 2
lstm_1580311382,1580311422.139, 0.399, 115.628, 2
lstm_1580311382,1580311422.278, 0.296, 115.628, 2
lstm_1580311382,1580311422.406, 0.303, 115.566, 2
lstm_1580311382,1580311422.537, 1.353, 115.434, 2
lstm_1580311382,1580311422.665, 0.709, 115.412, 2
lstm_1580311382,1580311422.827, 32.113, 114.512, 2
lstm_1580311382,1580311422.957, 0.087, 114.513, 2
lstm_1580311382,1580311423.092, 2.42, 114.217, 2
lstm_1580311382,1580311423.24, 2.513, 113.995, 2
lstm_1580311382,1580311423.368, 43.816, 112.834, 2
lstm_1580311382,1580311423.504, 0.416, 112.83, 2
lstm_1580311382,1580311423.638, 0.259, 112.739, 2
lstm_1580311382,1580311423.771, 0.099, 112.772, 2
lstm_1580311382,1580311423.928, 0.215, 112.794, 2
lstm_1580311382,1580311424.054, 24.205, 111.95, 2
lstm_1580311382,1580311424.182, 26.788, 111.321, 2
lstm_1580311382,1580311424.307, 0.24, 111.323, 2
lstm_1580311382,1580311424.445, 0.29, 111.315, 2
lstm_1580311382,1580311424.581, 0.883, 111.15, 2
lstm_1580311382,1580311424.712, 5.529, 110.85, 2
lstm_1580311382,1580311424.845, 0.243, 110.869, 2
lstm_1580311382,1580311424.985, 1.588, 110.743, 2
lstm_1580311382,1580311425.113, 0.672, 110.633, 2
lstm_1580311382,1580311425.246, 0.229, 110.635, 2
lstm_1580311382,1580311425.39, 0.251, 110.66, 2
lstm_1580311382,1580311425.524, 0.915, 110.477, 2
lstm_1580311382,1580311425.653, 0.492, 110.483, 2
lstm_1580311382,1580311425.788, 34.635, 109.646, 2
lstm_1580311382,1580311425.925, 0.089, 109.645, 2
lstm_1580311382,1580311426.102, 0.299, 109.654, 2
lstm_1580311382,1580311426.227, 3.109, 109.367, 2
lstm_1580311382,1580311426.357, 0.274, 109.338, 2
lstm_1580311382,1580311426.501, 0.169, 109.342, 2
lstm_1580311382,1580311426.678, 1.596, 109.105, 2
lstm_1580311382,1580311426.836, 2.871, 108.667, 2
lstm_1580311382,1580311426.984, 0.374, 108.589, 2
lstm_1580311382,1580311427.115, 0.846, 108.449, 2
lstm_1580311382,1580311427.241, 29.156, 107.613, 2
lstm_1580311382,1580311427.372, 24.735, 107.002, 2
lstm_1580311382,1580311427.504, 0.225, 106.966, 2
lstm_1580311382,1580311427.648, 0.35, 106.954, 2
lstm_1580311382,1580311427.781, 20.157, 106.351, 2
lstm_1580311382,1580311427.927, 1.098, 106.38, 2
lstm_1580311382,1580311428.069, 0.121, 106.39, 2
lstm_1580311382,1580311428.195, 33.148, 105.676, 2
lstm_1580311382,1580311428.338, 1.184, 105.551, 2
lstm_1580311382,1580311428.489, 0.676, 105.559, 2
lstm_1580311382,1580311428.627, 0.248, 105.566, 2
lstm_1580311382,1580311428.762, 1.676, 105.381, 2
lstm_1580311382,1580311428.905, 0.285, 105.38, 2
lstm_1580311382,1580311429.043, 0.412, 105.507, 2
lstm_1580311382,1580311429.171, 0.605, 105.442, 2
lstm_1580311382,1580311429.299, 2.607, 105.284, 2
lstm_1580311382,1580311429.428, 0.961, 105.009, 2
lstm_1580311382,1580311429.559, 0.913, 104.843, 2
lstm_1580311382,1580311429.686, 0.293, 104.872, 2
lstm_1580311382,1580311429.814, 0.276, 104.847, 2
lstm_1580311382,1580311429.953, 18.202, 104.236, 2
lstm_1580311382,1580311430.083, 34.827, 103.48, 2
lstm_1580311382,1580311430.222, 4.429, 103.189, 2
lstm_1580311382,1580311430.351, 0.843, 103.165, 2
lstm_1580311382,1580311430.488, 2.101, 102.888, 2
lstm_1580311382,1580311430.625, 0.309, 102.91, 2
lstm_1580311382,1580311430.765, 0.136, 102.89, 2
lstm_1580311382,1580311430.893, 0.249, 102.874, 2
lstm_1580311382,1580311431.046, 17.86, 102.275, 2
lstm_1580311382,1580311431.183, 27.17, 101.618, 2
lstm_1580311382,1580311431.311, 0.102, 101.61, 2
lstm_1580311382,1580311431.439, 21.924, 101.071, 2
lstm_1580311382,1580311431.568, 0.513, 101.103, 2
lstm_1580311382,1580311431.717, 0.916, 101.124, 2
lstm_1580311382,1580311431.884, 0.176, 101.109, 2
lstm_1580311382,1580311432.056, 0.184, 101.124, 2
lstm_1580311382,1580311432.222, 31.424, 100.436, 2
lstm_1580311382,1580311432.358, 3.521, 100.169, 2
lstm_1580311382,1580311432.494, 58.035, 99.039, 2
lstm_1580311382,1580311432.639, 37.139, 98.469, 2
lstm_1580311382,1580311432.775, 1.077, 98.411, 2
lstm_1580311382,1580311432.931, 1.019, 98.31, 2
lstm_1580311382,1580311433.068, 0.49, 98.301, 2
lstm_1580311382,1580311433.206, 0.106, 98.281, 2
lstm_1580311382,1580311433.332, 0.43, 98.226, 2
lstm_1580311382,1580311433.458, 1.026, 98.136, 2
lstm_1580311382,1580311433.598, 9.913, 97.63, 2
lstm_1580311382,1580311433.733, 0.188, 97.639, 2
lstm_1580311382,1580311433.864, 0.524, 97.646, 2
lstm_1580311382,1580311434.017, 0.661, 97.573, 2
lstm_1580311382,1580311434.149, 0.257, 97.567, 2
lstm_1580311382,1580311434.276, 41.611, 96.4, 2
lstm_1580311382,1580311434.409, 0.433, 96.338, 2
lstm_1580311382,1580311434.537, 0.111, 96.338, 2
lstm_1580311382,1580311434.679, 0.415, 96.314, 2
lstm_1580311382,1580311434.812, 0.146, 96.307, 2
lstm_1580311382,1580311434.952, 0.195, 96.307, 2
lstm_1580311382,1580311435.087, 0.279, 96.308, 2
lstm_1580311382,1580311435.22, 0.585, 96.38, 2
lstm_1580311382,1580311435.346, 39.77, 95.19, 2
lstm_1580311382,1580311435.472, 0.267, 95.169, 2
lstm_1580311382,1580311435.629, 19.536, 94.709, 2
lstm_1580311382,1580311435.76, 1.442, 94.623, 2
lstm_1580311382,1580311435.889, 4.338, 94.259, 2
lstm_1580311382,1580311436.013, 0.393, 94.291, 2
lstm_1580311382,1580311436.179, 0.235, 94.26, 2
lstm_1580311382,1580311436.321, 0.219, 94.254, 2
lstm_1580311382,1580311436.455, 0.206, 94.294, 2
lstm_1580311382,1580311436.583, 3.778, 93.983, 2
lstm_1580311382,1580311436.715, 0.196, 94.0, 2
lstm_1580311382,1580311436.864, 0.456, 93.959, 2
lstm_1580311382,1580311437.0, 0.57, 93.961, 2
lstm_1580311382,1580311437.134, 0.233, 93.948, 2
lstm_1580311382,1580311437.284, 0.263, 93.945, 2
lstm_1580311382,1580311437.447, 0.533, 93.854, 2
lstm_1580311382,1580311437.624, 0.706, 93.959, 2
lstm_1580311382,1580311437.772, 27.704, 93.021, 2
lstm_1580311382,1580311437.902, 0.225, 92.983, 2
lstm_1580311382,1580311438.047, 0.131, 92.973, 2
lstm_1580311382,1580311438.178, 17.045, 92.325, 2
lstm_1580311382,1580311438.309, 0.217, 92.303, 2
lstm_1580311382,1580311438.436, 33.676, 91.621, 2
lstm_1580311382,1580311438.565, 0.125, 91.637, 2
lstm_1580311382,1580311438.708, 27.047, 91.029, 2
lstm_1580311382,1580311438.854, 0.333, 91.009, 2
lstm_1580311382,1580311438.989, 0.066, 91.021, 2
lstm_1580311382,1580311439.134, 1.831, 90.874, 2
lstm_1580311382,1580311439.275, 26.315, 90.294, 2
lstm_1580311382,1580311439.423, 0.078, 90.295, 2
lstm_1580311382,1580311439.551, 0.125, 90.293, 2
lstm_1580311382,1580311439.681, 0.822, 90.369, 2
lstm_1580311382,1580311439.817, 31.926, 89.469, 2
lstm_1580311382,1580311439.942, 0.168, 89.443, 2
lstm_1580311382,1580311440.073, 0.532, 89.454, 2
lstm_1580311382,1580311440.213, 0.258, 89.455, 2
lstm_1580311382,1580311440.349, 2.016, 89.569, 2
lstm_1580311382,1580311440.49, 2.841, 89.337, 2
lstm_1580311382,1580311440.623, 28.212, 88.713, 2
lstm_1580311382,1580311440.761, 0.315, 88.722, 2
lstm_1580311382,1580311440.907, 0.134, 88.714, 2
lstm_1580311382,1580311441.04, 0.131, 88.722, 2
lstm_1580311382,1580311441.169, 0.201, 88.694, 2
lstm_1580311382,1580311441.326, 0.379, 88.697, 2
lstm_1580311382,1580311441.381, 0.056, 88.698, 3
lstm_1580311382,1580311441.524, 0.07, 88.694, 3
lstm_1580311382,1580311441.66, 14.807, 88.176, 3
lstm_1580311382,1580311441.801, 19.812, 87.632, 3
lstm_1580311382,1580311441.931, 0.604, 87.586, 3
lstm_1580311382,1580311442.074, 0.256, 87.566, 3
lstm_1580311382,1580311442.556, 0.195, 87.605, 3
lstm_1580311382,1580311443.035, 1.458, 87.566, 3
lstm_1580311382,1580311443.519, 0.52, 87.505, 3
lstm_1580311382,1580311443.999, 0.152, 87.477, 3
lstm_1580311382,1580311444.478, 0.229, 87.41, 3
lstm_1580311382,1580311444.983, 0.092, 87.405, 3
lstm_1580311382,1580311445.46, 0.311, 87.461, 3
lstm_1580311382,1580311445.779, 14.928, 86.786, 3
lstm_1580311382,1580311445.943, 0.143, 86.786, 3
lstm_1580311382,1580311446.1, 0.748, 86.677, 3
lstm_1580311382,1580311446.233, 0.533, 86.778, 3
lstm_1580311382,1580311446.364, 29.144, 85.937, 3
lstm_1580311382,1580311446.51, 0.245, 85.904, 3
lstm_1580311382,1580311446.64, 0.587, 85.994, 3
lstm_1580311382,1580311446.774, 0.326, 85.962, 3
lstm_1580311382,1580311446.904, 0.233, 85.942, 3
lstm_1580311382,1580311447.042, 0.26, 85.922, 3
lstm_1580311382,1580311447.175, 0.162, 85.935, 3
lstm_1580311382,1580311447.307, 0.21, 85.941, 3
lstm_1580311382,1580311447.441, 0.373, 85.929, 3
lstm_1580311382,1580311447.571, 27.191, 85.185, 3
lstm_1580311382,1580311447.698, 0.285, 85.128, 3
lstm_1580311382,1580311447.847, 13.725, 84.626, 3
lstm_1580311382,1580311447.996, 0.237, 84.623, 3
lstm_1580311382,1580311448.137, 0.378, 84.68, 3
lstm_1580311382,1580311448.321, 32.218, 83.917, 3
lstm_1580311382,1580311448.481, 0.219, 83.959, 3
lstm_1580311382,1580311448.604, 0.273, 83.868, 3
lstm_1580311382,1580311448.736, 0.206, 83.882, 3
lstm_1580311382,1580311448.864, 0.163, 83.886, 3
lstm_1580311382,1580311449.036, 0.662, 83.923, 3
lstm_1580311382,1580311449.168, 0.326, 83.893, 3
lstm_1580311382,1580311449.306, 0.178, 83.878, 3
lstm_1580311382,1580311449.443, 0.253, 83.904, 3
lstm_1580311382,1580311449.571, 0.995, 83.82, 3
lstm_1580311382,1580311449.706, 0.269, 83.792, 3
lstm_1580311382,1580311449.839, 0.239, 83.785, 3
